URL,Artist,Album,Date
http://pitchfork.com/news/42569-best-coast-guests-on-new-found-glory-album/,Best Coast Guests on New Found Glory Album,Tom Breihan,18.05.2011
http://pitchfork.com/news/42570-photos-lykke-li/,Photos: Lykke Li,Pitchfork,18.05.2011
http://pitchfork.com/news/42571-nas-links-with-frank-ocean-scraps-ilost-tapes-2i/,"Nas Links With Frank Ocean, Scraps Lost Tapes 2",Tom Breihan,19.05.2011
http://pitchfork.com/news/42572-joy-division-and-new-order-get-joint-best-of/,Joy Division and New Order Get Joint Best-Of,Tom Breihan,18.05.2011
http://pitchfork.com/news/42573-ty-segall-shares-new-song-adorable-album-cover/,"Ty Segall Shares New Song, Adorable Album Cover",Larry Fitzmaurice,18.05.2011
http://pitchfork.com/news/42574-video-beach-house-play-new-song-at-atp/,Video: Beach House Play New Song at ATP,Tom Breihan,18.05.2011
http://pitchfork.com/news/42575-echo-chamber-steve-albini/,Echo Chamber: Steve Albini,Tom Breihan,18.05.2011
http://pitchfork.com/news/42576-glaad-speaks-out-against-tyler-the-creator/,"GLAAD Speaks Out Against Tyler, the Creator",Tom Breihan,18.05.2011
http://pitchfork.com/news/42577-clap-your-hands-say-yeah-announce-new-album/,Clap Your Hands Say Yeah Announce New Album,Tom Breihan,19.05.2011
http://pitchfork.com/news/42578-video-beyonce-run-the-world-girls/,"Video: Beyoncé: ""Run the World (Girls)""",Larry Fitzmaurice,19.05.2011
http://pitchfork.com/news/42579-bon-iver-share-lyrics-for-new-album/,Bon Iver Share Lyrics for New Album,Tom Breihan,19.05.2011
http://pitchfork.com/news/42580-drake-working-with-the-weeknd/,The Weeknd Ready Two More Mixtapes for 2011,Tom Breihan,19.05.2011
http://pitchfork.com/news/42581-5-10-15-20-damon-naomi/,5-10-15-20: Damon & Naomi,Larry Fitzmaurice,25.05.2011
http://pitchfork.com/news/42582-ema-announces-tour/,EMA Announces Tour,Tom Breihan,19.05.2011
http://pitchfork.com/news/42583-watch-broken-social-scene-cover-modest-mouse/,Watch Broken Social Scene Cover Modest Mouse,Tom Breihan,19.05.2011
http://pitchfork.com/news/42584-blondie-cover-collaborate-with-beirut/,"Blondie Cover, Collaborate With Beirut",Tom Breihan,19.05.2011
http://pitchfork.com/news/42585-the-kinks-reissue-three-more-albums/,The Kinks Reissue Three More Albums,Tom Breihan,19.05.2011
http://pitchfork.com/news/42586-handsome-furs-share-nsfw-lp-cover-new-song/,"Handsome Furs Share NSFW LP Cover, New Song",Larry Fitzmaurice,20.05.2011
http://pitchfork.com/news/42587-news-in-brief-hozac-blackout-fest-ear-pwr-tara-jane-oneil-nikaido-kazumi-vieux-farka-toure/,"News in Brief: HoZac Blackout Fest, EAR PWR, Tara Jane O'Neil & Nikaido Kazumi, Vieux Farka Touré",Larry Fitzmaurice,20.05.2011
http://pitchfork.com/news/42588-drake-drops-new-track-sbtrkt-remix/,Listen: Drake Raps Over Jai Paul on New Track,Larry Fitzmaurice,20.05.2011
http://pitchfork.com/news/42589-photos-the-antlers/,Photos: The Antlers,Pitchfork,20.05.2011
http://pitchfork.com/news/42590-video-about-group-dont-worry/,"Video: About Group: ""Don't Worry""",Larry Fitzmaurice,20.05.2011
http://pitchfork.com/news/42591-video-patrick-wolf-house/,"Video: Patrick Wolf: ""House""",Larry Fitzmaurice,20.05.2011
http://pitchfork.com/news/42592-mercury-rev-ready-instrumental-ideserters-songsi/,Mercury Rev Ready Instrumental Deserter's Songs,Larry Fitzmaurice,20.05.2011
http://pitchfork.com/news/42593-animal-collective-hot-chip-dirty-projectors-franz-ferdinand-dj-on-domino-records-radio-station/,"Animal Collective, Hot Chip, Dirty Projectors, Franz Ferdinand DJ on Domino Records' Radio Station",Larry Fitzmaurice,20.05.2011
http://pitchfork.com/news/42594-behold-girl-talk-performed-by-tesla-coils/,"Behold: Girl Talk, Performed by Tesla Coils",Larry Fitzmaurice,20.05.2011
http://pitchfork.com/news/42595-echo-chamber-rick-ross-big-ups-bon-iver/,Echo Chamber: Rick Ross Big Ups Bon Iver,Larry Fitzmaurice,20.05.2011
http://pitchfork.com/news/42596-video-panda-bear-alsatian-darn/,"Video: Panda Bear: ""Alsatian Darn""",David Bevan,20.05.2011
http://pitchfork.com/news/42597-new-release-sbtrkt-isbtrkti/,New Release: SBTRKT: SBTRKT,Larry Fitzmaurice,24.05.2011
http://pitchfork.com/news/42598-listen-best-coast-covers-skeeter-davis/,Listen: Best Coast Covers Skeeter Davis,Larry Fitzmaurice,20.05.2011
http://pitchfork.com/news/42599-new-release-ratcliffe-basement-jaxx-idorus-rijkersi-ep/,New Release: Ratcliffe (Basement Jaxx): Dorus Rijkers EP,Larry Fitzmaurice,24.05.2011
http://pitchfork.com/news/42600-new-release-pure-x-ipleasurei/,New Release: Pure X: Pleasure,Larry Fitzmaurice,23.05.2011
http://pitchfork.com/news/42601-video-fleet-foxes-stop-by-fallon/,"Video: Fleet Foxes Stop By ""Fallon""",Tom Breihan,21.05.2011
http://pitchfork.com/news/42602-stream-new-albums-from-cults-mmj-death-cab/,"Stream New Albums From Cults, MMJ, Death Cab",Tom Breihan,23.05.2011
http://pitchfork.com/news/42603-video-frank-ocean-acura-integurl/,"Video: Frank Ocean: ""Acura Integurl""",David Bevan,23.05.2011
http://pitchfork.com/news/42604-report-our-band-could-be-your-concert/,Report: Our Band Could Be Your Concert,Pitchfork,23.05.2011
http://pitchfork.com/news/42605-watch-neon-indian-on-pitchfork-3d/,Watch Neon Indian on Pitchfork 3D,David Bevan,23.05.2011
http://pitchfork.com/news/42606-watch-battles-perform-in-paris-city-hall/,Watch Battles Perform in Paris' City Hall,David Bevan,23.05.2011
http://pitchfork.com/news/42607-the-rapture-return-to-dfa-for-new-album/,The Rapture Return to DFA for New Album,Tom Breihan,23.05.2011
http://pitchfork.com/news/42608-bonnie-prince-billy-readies-benefit-single-video/,"Bonnie ""Prince"" Billy Readies Benefit Single, Video",Tom Breihan,24.05.2011
http://pitchfork.com/news/42609-nick-cave-and-warren-ellis-massive-attack-with-scarlett-johansson-contribute-music-to-new-film/,"Nick Cave and Warren Ellis, Massive Attack With Scarlett Johansson Contribute Music to New Film",Tom Breihan,23.05.2011
http://pitchfork.com/news/42610-the-dismemberment-plan-announce-live-album/,The Dismemberment Plan Announce Live Album,Tom Breihan,23.05.2011
http://pitchfork.com/news/42611-photos-tune-yards/,Photos: tUnE-yArDs,Pitchfork,23.05.2011
http://pitchfork.com/news/42612-hear-two-new-arcade-fire-songs/,Hear Two New Arcade Fire Songs,Tom Breihan,23.05.2011
http://pitchfork.com/news/42613-explosions-in-the-sky-announce-fall-tour/,Explosions in the Sky Announce Fall Tour,Tom Breihan,23.05.2011
http://pitchfork.com/news/42614-david-byrne-tour-doc-comes-to-dvd/,David Byrne Tour Documentary Comes to DVD,Tom Breihan,23.05.2011
http://pitchfork.com/news/42616-new-release-comet-gain-ihowl-of-the-lonely-crowdi/,New Release: Comet Gain: Howl of the Lonely Crowd,David Bevan,24.05.2011
http://pitchfork.com/news/42617-festivals-in-brief-bomb-movement-electronic-music-festival-dot-to-dot-northwest-folklife/,"Festivals in Brief: B.O.M.B., Movement Electronic Music Festival, Dot to Dot, Northwest Folklife",Tom Breihan,23.05.2011
http://pitchfork.com/news/42618-stephin-merritt-to-release-iobscuritiesi/,Stephin Merritt to Release Obscurities,Tom Breihan,24.05.2011
http://pitchfork.com/news/42619-watch-bon-iver-cover-bonnie-raitt-on-fallon/,"Watch Bon Iver Cover Bonnie Raitt on ""Fallon""",Tom Breihan,24.05.2011
http://pitchfork.com/news/42620-watch-yeasayer-perform-new-song-on-conan/,"Watch: Yeasayer Perform New Song on ""Conan""",Tom Breihan,24.05.2011
http://pitchfork.com/news/42621-stephen-malkmus-announces-beck-produced-lp/,Stephen Malkmus Announces Beck-Produced LP,Tom Breihan,24.05.2011
http://pitchfork.com/news/42622-gayngs-win-lawsuit-against-tour-bus-company/,Gayngs Win Lawsuit Against Tour Bus Company,Tom Breihan,24.05.2011
http://pitchfork.com/news/42624-watch-of-montreal-cover-the-white-stripes/,Watch Of Montreal Cover the White Stripes,David Bevan,24.05.2011
http://pitchfork.com/news/42625-listen-new-brian-eno-non-album-track/,Listen: New Brian Eno Non-Album Track,Tom Breihan,24.05.2011
http://pitchfork.com/news/42626-hear-the-new-flaming-lipsprefuse-73-ep/,Hear the New Flaming Lips/Prefuse 73 EP,Tom Breihan,24.05.2011
http://pitchfork.com/news/42627-news-in-brief-twin-sister-vast-aire-distortion/,"News in Brief: Twin Sister, Vast Aire, Distortion",Tom Breihan,24.05.2011
http://pitchfork.com/news/42628-listen-the-horrors-still-life/,"Listen: The Horrors: ""Still Life""",Tom Breihan,24.05.2011
http://pitchfork.com/news/42629-james-blake-announces-fall-tour/,James Blake Announces Fall Tour,David Bevan,24.05.2011
http://pitchfork.com/news/42630-listen-fools-gold-street-clothes/,"Listen: Fool's Gold: ""Street Clothes""",David Bevan,25.05.2011
http://pitchfork.com/news/42631-hear-a-new-shabazz-palaces-track/,Hear a New Shabazz Palaces Track,Tom Breihan,25.05.2011
http://pitchfork.com/news/42632-nas-lauryn-hill-raekwon-and-ghostface-mobb-deep-black-star-do-classic-lps-at-rock-the-bells/,"Nas, Lauryn Hill, Raekwon and Ghostface, Mobb Deep, Black Star Do Classic LPs at Rock the Bells",Tom Breihan,25.05.2011
http://pitchfork.com/news/42633-stream-the-new-black-lips-lp/,Stream the New Black Lips LP,David Bevan,25.05.2011
http://pitchfork.com/news/42634-watch-yuck-hit-jools-holland/,"Watch: Yuck Hit ""Jools Holland""",Tom Breihan,25.05.2011
http://pitchfork.com/news/42635-hear-unreleased-early-tracks-from-the-weeknd/,Hear Unreleased Early Tracks From the Weeknd,Tom Breihan,25.05.2011
http://pitchfork.com/news/42636-dom-announces-ifamily-of-lovei-ep/,Dom Announce Family of Love EP,David Bevan,25.05.2011
http://pitchfork.com/news/42637-video-dodos-companions/,"Video: Dodos: ""Companions""",Tom Breihan,25.05.2011
http://pitchfork.com/news/42638-dam-funk-works-with-steve-arrington-tours/,"Dâm-Funk Works With Steve Arrington, Tours",Tom Breihan,25.05.2011
http://pitchfork.com/news/42639-earth-add-tour-dates/,Earth Add Tour Dates,Tom Breihan,26.05.2011
http://pitchfork.com/news/42640-listen-lil-wayne-how-to-love/,"Listen: Lil Wayne: ""How to Love""",Ryan Dombal,26.05.2011
http://pitchfork.com/news/42641-andre-3000-featured-on-new-beyonce-album/,André 3000 Featured on New Beyoncé Album,Tom Breihan,26.05.2011
http://pitchfork.com/news/42642-pitchfork-guide-to-summer-festivals/,Pitchfork Guide to Summer Festivals,Pitchfork Staff,27.05.2011
http://pitchfork.com/news/42643-new-release-fennesz-iseven-starsi/,New Release: Fennesz: Seven Stars,Tom Breihan,26.05.2011
http://pitchfork.com/news/42644-video-low-play-acoustic-set-for-npr/,Watch: Low Play Acoustic Set for NPR,Tom Breihan,26.05.2011
http://pitchfork.com/news/42645-new-release-azari-iii-iazari-iiii/,New Release: Azari & III: Azari & III,Tom Breihan,24.06.2011
http://pitchfork.com/news/42646-new-release-ada-imeine-zarten-pfoteni/,New Release: Ada: Meine Zarten Pfoten,Tom Breihan,26.05.2011
http://pitchfork.com/news/42647-watch-videos-from-pulps-first-reunion-show/,Watch Videos From Pulp's First Reunion Show,Tom Breihan,26.05.2011
http://pitchfork.com/news/42648-video-justice-civilization/,"Video: Justice: ""Civilization""",Ryan Dombal,27.05.2011
http://pitchfork.com/news/42649-photos-primavera-sound-2011-thursday/,Photos: Primavera Sound 2011 [Thursday],Pitchfork,27.05.2011
http://pitchfork.com/news/42650-new-avalanches-album-finished/,New Avalanches Album Finished?,Tom Breihan,27.05.2011
http://pitchfork.com/news/42651-odd-future-announce-california-dates/,Odd Future Announce California Dates,Tom Breihan,27.05.2011
http://pitchfork.com/news/42652-watch-arctic-monkeys-do-letterman/,"Watch: Arctic Monkeys Do ""Letterman""",Tom Breihan,27.05.2011
http://pitchfork.com/news/42653-watch-death-cab-play-vh1-storytellers/,"Watch: Death Cab Play ""VH1 Storytellers""",David Bevan,27.05.2011
http://pitchfork.com/news/42654-new-release-forest-swords-ifjree-featheri/,New Release: Forest Swords: Fjree Feather,Tom Breihan,31.05.2011
http://pitchfork.com/news/42655-trent-reznor-and-karen-o-cover-led-zeppelin/,Trent Reznor and Karen O Cover Led Zeppelin,Tom Breihan,27.05.2011
http://pitchfork.com/news/42656-festivals-in-brief-chaos-in-tejas-graz-springfestival-mutek-distortion/,"Festivals in Brief: Chaos in Tejas, Graz Springfestival, Mutek, Distortion",Tom Breihan,31.05.2011
http://pitchfork.com/news/42657-watch-weezer-cover-radioheads-paranoid-android/,"Weezer Cover Radiohead's ""Paranoid Android""",Tom Breihan,27.05.2011
http://pitchfork.com/news/42658-reunited-post-rock-titans-godspeed-you-black-emperor-currently-working-on-new-music/,Reunited Post-Rock Titans Godspeed You! Black Emperor Currently Working on New Music,David Bevan,27.05.2011
http://pitchfork.com/news/42659-gil-scott-heron-rip/,Gil Scott-Heron R.I.P.,Mark Richardson,27.05.2011
http://pitchfork.com/news/42660-photos-primavera-sound-2011-friday/,Photos: Primavera Sound 2011 [Friday],Pitchfork,28.05.2011
http://pitchfork.com/news/42661-primavera-sound-2011-saturday/,Photos: Primavera Sound 2011 [Saturday],Pitchfork,29.05.2011
http://pitchfork.com/news/42662-watch-cults-perform-in-a-uk-coffee-shop/,Watch Cults Perform in a UK Coffee Shop,Larry Fitzmaurice,31.05.2011
http://pitchfork.com/news/42663-stream-the-new-fucked-up-album/,Stream the New Fucked Up Album,Tom Breihan,31.05.2011
http://pitchfork.com/news/42664-new-coldplay-single-out-this-week/,New Coldplay Single Out This Week,Larry Fitzmaurice,31.05.2011
http://pitchfork.com/news/42665-listen-lotus-plaza-out-of-touch/,"Listen: Lotus Plaza: ""Out of Touch""",Tom Breihan,31.05.2011
http://pitchfork.com/news/42666-news-in-brief-moombahton-black-swans-frank-fairfield-wakarusa/,"News in Brief: Moombahton, the Black Swans, Frank Fairfield, Wakarusa Festival",Tom Breihan,31.05.2011
http://pitchfork.com/news/42667-coachella-2012-expands-to-two-weekends/,Coachella 2012 Expands to Two Weekends,Larry Fitzmaurice,31.05.2011
http://pitchfork.com/news/42668-new-release-wu-lyf-igo-tell-fire-to-the-mountaini/,New Release: WU LYF: Go Tell Fire to the Mountain,Larry Fitzmaurice,01.06.2011
http://pitchfork.com/news/42669-baths-releases-new-compilation/,Baths Releases New Compilation,Tom Breihan,31.05.2011
http://pitchfork.com/news/42670-watch-pitchforktvs-new-series-1/,"Watch Pitchfork.tv's New Series, ""+1""",Larry Fitzmaurice,31.05.2011
http://pitchfork.com/news/42671-echo-chamber-lil-b/,Echo Chamber: Lil B,Larry Fitzmaurice,31.05.2011
http://pitchfork.com/news/42672-video-ford-lopatin-world-of-regret/,"Video: Ford & Lopatin: ""World of Regret""",Larry Fitzmaurice,01.06.2011
http://pitchfork.com/news/42673-flaming-lips-passion-pit-crystal-castles-m83-battles-toro-y-moi-and-more-to-play-moogfest/,"Flaming Lips, Passion Pit, Crystal Castles, M83, Battles, Toro Y Moi, and More to Play Moogfest",Tom Breihan,01.06.2011
http://pitchfork.com/news/42674-porcelain-raft-signs-to-secretly-canadian/,Porcelain Raft Signs to Secretly Canadian,Larry Fitzmaurice,01.06.2011
http://pitchfork.com/news/42675-new-release-wise-blood-ithese-wingsi/,New Release: Wise Blood: These Wings,Tom Breihan,27.07.2011
http://pitchfork.com/news/42676-video-erykah-badu-sings-with-my-morning-jacket/,Watch: Erykah Badu Sings With My Morning Jacket,Tom Breihan,01.06.2011
http://pitchfork.com/news/42677-new-release-sun-araw-iancient-romansi/,New Release: Sun Araw: Ancient Romans,Tom Breihan,02.06.2011
http://pitchfork.com/news/42678-listen-to-performances-from-sasquatch-2011/,Listen to Performances From Sasquatch! 2011,Larry Fitzmaurice,01.06.2011
http://pitchfork.com/news/42681-blood-orange-announces-debut-album/,Blood Orange Announces Debut Album,Tom Breihan,01.06.2011
http://pitchfork.com/news/42682-new-release-the-cool-kids-iwhen-fish-ride-bicyclesi/,New Release: The Cool Kids: When Fish Ride Bicycles,Tom Breihan,03.06.2011
http://pitchfork.com/news/42683-5-10-15-20-shabazz-palaces/,5-10-15-20: Shabazz Palaces,Tom Breihan,03.06.2011
http://pitchfork.com/news/42684-watch-mastodons-brent-hinds-in-a-burrito-commercial/,Watch Mastodon's Brent Hinds in a Burrito Ad,Larry Fitzmaurice,01.06.2011
http://pitchfork.com/news/42685-more-details-on-bjorks-ibiophiliai-emerge/,More Details on Björk's Biophilia Emerge,Larry Fitzmaurice,01.06.2011
http://pitchfork.com/news/42686-watch-the-strokes-perform-on-ellen/,"Watch the Strokes Perform on ""Ellen""",Larry Fitzmaurice,01.06.2011
http://pitchfork.com/news/42687-gil-scott-heron-memorial-service-planned/,Gil Scott-Heron Memorial Service Planned,Tom Breihan,01.06.2011
http://pitchfork.com/news/42688-video-bon-iver-calgary/,"Video: Bon Iver: ""Calgary""",David Bevan,15.06.2011
http://pitchfork.com/news/42689-news-in-brief-bonnie-prince-billy-matias-aguayo-pdx-pop-now-mountain-jam-festival/,"News in Brief: Bonnie ""Prince"" Billy, Matias Aguayo, PDX Pop Now!, Mountain Jam Festival",Tom Breihan,02.06.2011
http://pitchfork.com/news/42691-cass-mccombs-shares-new-video-tour-dates/,"Cass McCombs Shares New Video, Tour Dates",Larry Fitzmaurice and Tom Breihan,02.06.2011
http://pitchfork.com/news/42692-the-kills-expand-tour/,The Kills Expand Tour,Tom Breihan,02.06.2011
http://pitchfork.com/news/42693-stream-the-new-zomby-album/,Stream the New Zomby Album,Tom Breihan,02.06.2011
http://pitchfork.com/news/42694-video-robyn-call-your-girlfriend/,"Video: Robyn: ""Call Your Girlfriend""",Tom Breihan,02.06.2011
http://pitchfork.com/news/42695-st-vincent-announces-new-album/,St. Vincent Announces New Album,Tom Breihan,02.06.2011
http://pitchfork.com/news/42696-iron-wine-explosions-in-the-sky-band-of-horses-kills-antlers-cass-mccombs-to-play-musicfestnw/,"Iron & Wine, Explosions in the Sky, Band of Horses, Kills, Antlers, Cass McCombs to Play MusicfestNW",Tom Breihan,02.06.2011
http://pitchfork.com/news/42697-video-tyler-the-creator-she-ft-frank-ocean/,"Video: Tyler, the Creator: ""She [ft. Frank Ocean]""",Tom Breihan,03.06.2011
http://pitchfork.com/news/42698-listen-my-morning-jacket-cover-buddy-holly/,Listen: My Morning Jacket Cover Buddy Holly,Tom Breihan,02.06.2011
http://pitchfork.com/news/42699-festivals-in-brief-free-press-summer-fest-selector-festival-we-the-people-do-division-street-fest/,"Festivals in Brief: Free Press Summer Fest, Selector Festival, We the People, Do-Division Street Fest",Larry Fitzmaurice,02.06.2011
