URL,Artist,Album,Label,Author,Date
http://dustedmagazine.com/reviews/28,The Shadows,Shadows Are Go!,Scamp,Bill Meyer,31.03.2002
http://dustedmagazine.com/reviews/3556,The Shaky Hands,The Shaky Hands,Holocene,Brandon Bussolini,07.05.2007
http://dustedmagazine.com/reviews/1088,The Shins,Chutes Too Narrow,Sub Pop,Dusted Magazine,27.10.2003
http://dustedmagazine.com/reviews/191,The Shins,Know Your Onion!,Sub Pop,Sam Hunt,22.05.2002
http://dustedmagazine.com/reviews/3346,The Shins,Wincing the Night Away,Sub Pop,Charlie Wilmoth,24.01.2007
http://dustedmagazine.com/reviews/3013,The Shivvers,Lost Hits From Milwaukees First Family Of Powerpop: 1979-82,Teenline,Rob Hatch-Miller,18.07.2006
http://dustedmagazine.com/reviews/4403,The Shortwave Set,Replica Sun Machine,Wall of Sound,Nick Cuce',03.07.2008
http://dustedmagazine.com/reviews/5543,The Shout Out Louds,Work,Merge,Andrew Beckerman,24.02.2010
http://dustedmagazine.com/reviews/2671,The Silverman,Nature of Illusion,Beta-Iactam Ring,Mason Jones,09.02.2006
http://dustedmagazine.com/reviews/1907,The Singing Loins,The Complete and Utter,Damaged Goods,Ben Donnelly,12.01.2005
http://dustedmagazine.com/reviews/6181,The Skull Defekts,Peer Amid,Thrill Jockey,Jennifer Kelly,21.02.2011
http://dustedmagazine.com/reviews/3289,The Skygreen Leopards,Disciples of California,Jagjaguwar,Rob Hatch-Miller,03.12.2006
http://dustedmagazine.com/reviews/5116,The Skygreen Leopards,Gorgeous Johnny,Jagjaguwar,Jon Dale,14.07.2009
http://dustedmagazine.com/reviews/2509,The Skygreen Leopards,Jehovah Surrender,Jagjaguwar,Emerson Dameron,07.11.2005
http://dustedmagazine.com/reviews/1999,The Skygreen Leopards,Love & Life in Sparrow's Meadow,Jagjaguwar,Michael Crumsho,03.03.2005
http://dustedmagazine.com/reviews/1366,The Skygreen Leopards,One Thousand Bird Ceremony,Soft Abuse,Britt Brown,03.05.2004
http://dustedmagazine.com/reviews/5286,The Slits,Trapped Animal,Narnack,Andrew Beckerman,30.09.2009
http://dustedmagazine.com/reviews/557,The Snares,Something Happened on the Way To Heaven,Horrible,Otis Hart,29.01.2003
http://dustedmagazine.com/reviews/419,The Soft Boys,Nextdoorland,Matador,Jason Dungan,28.10.2002
http://dustedmagazine.com/reviews/5487,The Soft Pack,The Soft Pack,Kemado,Evan Hanlon,01.02.2010
http://dustedmagazine.com/reviews/1833,The Soft Pink Truth,Do You Want New Wave or Do You Want the Soft Pink Truth?,Tigerbeat6,Jake O'Connell,18.11.2004
http://dustedmagazine.com/reviews/5037,The Sperm,Shh!,De Stijl,"At the turn of the 1970s, Helsinkis the Sperm was dead set on challenging its cities conservative standards. Forty years later, the bands work retains enough pure weirdness to challenge our modern-day presumptions of antiquity. Considering that experimental musicians have since connected just about every single point the Sperm made on    from chopping-and-splicing to signal jamming to improvising  I think we can chalk this record up as a success.",10.06.2009
http://dustedmagazine.com/reviews/3721,The Spider Bags,A Celebration Of Hunger,Birdman,Nathan Hogan,25.07.2007
http://dustedmagazine.com/reviews/5190,The Spider Bags,"Goodbye Cruel World, Hello Cruel World",Birdman,Evan Hanlon,18.08.2009
http://dustedmagazine.com/reviews/3518,The Spiritualaires,Singing Songs of Praise,CaseQuarter,Derek Taylor,20.04.2007
http://dustedmagazine.com/reviews/5591,The Splinters,Kick,Double Negative,Jennifer Kelly,19.03.2010
http://dustedmagazine.com/reviews/768,The Starlight Mints,Built on Squares,PIAS,Daniel Levin Becker,27.05.2003
http://dustedmagazine.com/reviews/4584,The Starlite Desperation,Take It Personally,Infrasonic Sound,Jennifer Kelly,30.09.2008
http://dustedmagazine.com/reviews/1128,The Strokes,Room on Fire,RCA,Addison MacDonald,06.11.2003
http://dustedmagazine.com/reviews/603,The Sugarman 3,Pure Cane Sugar,Daptone,Andy Urban,17.03.2003
http://dustedmagazine.com/reviews/650,The Sun,Love and Death,Warner Brothers,Daniel Levin Becker,02.04.2003
http://dustedmagazine.com/reviews/1678,The Swansea Mass,Silver Venus / Chessy,Loud Devices,Mason Jones,02.09.2004
http://dustedmagazine.com/reviews/4227,The Sword,Gods of the Earth,Kemado,Ben Donnelly,21.04.2008
http://dustedmagazine.com/reviews/5706,The Tallest Man on Earth,The Wild Hunt,Dead Oceans,Tobias Carroll,12.05.2010
http://dustedmagazine.com/reviews/4455,The Tamba Trio,The Miraculous Tamba Trio,El,Bruce Miller,20.08.2008
http://dustedmagazine.com/reviews/5030,The Ted Taylor Organsound,Hymns ASwingin,Trunk,Emerson Dameron,01.06.2009
http://dustedmagazine.com/reviews/2908,The Telescopes,#4 / Auditory Illusions,Double Agent,Jon Dale,30.05.2006
http://dustedmagazine.com/reviews/1701,The Telescopes,Altered Perception,Space Age Recordings,Jon Dale,06.10.2004
http://dustedmagazine.com/reviews/4176,The Terminals,Last Days of the Sun,Last Visible Dog,Bill Meyer,17.04.2008
http://dustedmagazine.com/reviews/4175,The Terminals,Touch,Last Visible Dog,Mason Jones,18.04.2008
http://dustedmagazine.com/reviews/1070,The Terror Sheets,Street Corner Fields,Sad Robot,Tom Zimpleman,20.10.2003
http://dustedmagazine.com/reviews/1494,The Thermals,Fuckin' A,Sub Pop,Jason Dungan,21.06.2004
http://dustedmagazine.com/reviews/4904,The Thermals,Now We Can See,Kill Rock Stars,Brandon Bussolini,01.04.2009
http://dustedmagazine.com/reviews/5981,The Thermals,Personal Life,Kill Rock Stars,Tom Zimpleman,22.09.2010
http://dustedmagazine.com/reviews/3109,The Thermals,"The Body, the Blood, the Machine",Sub Pop,"The Body, the Blood, the Machine reveals a band that's a bit older, a step slower, and startlingly sardonic. The pedal isn't glued to the floor anymore, but cars tend to crawl at the scene of a crime. Jennifer Kelly",04.09.2006
http://dustedmagazine.com/reviews/5075,The Thing,Bag It!,Smalltown Superjazz,Derek Taylor,22.06.2009
http://dustedmagazine.com/reviews/4892,The Thirteenth Assembly,(un)sentimental,Important,Bill Meyer,31.03.2009
http://dustedmagazine.com/reviews/1199,The Timeout Drawer,Presents Left for the Living Dead,Chocolate Industries,Daniel Levin Becker,07.01.2004
http://dustedmagazine.com/reviews/3758,The Trashies,What Makes a Man Get Trashed?,Mortville,Ben Donnelly,21.08.2007
http://dustedmagazine.com/reviews/3198,The Triffids,Born Sandy Devotional,Domino,Rob Hatch-Miller,17.10.2006
http://dustedmagazine.com/reviews/6505,The Tunnel,Fathoms Deep,Glorious Alchemical,Jennifer Kelly,23.06.2011
http://dustedmagazine.com/reviews/3754,The Tuss,Rushup Edge,Rephlex,Spencer Grady,13.08.2007
http://dustedmagazine.com/reviews/5273,The Twilight Sad,Forget the Night Ahead,FatCat,Patrick Masterson,23.09.2009
http://dustedmagazine.com/reviews/3615,The Twilight Sad,Fourteen Autumns and Fifteen Winters,FatCat,Jennifer Kelly,06.06.2007
http://dustedmagazine.com/reviews/6245,The Twilight Singers,Dynamite Steps,Sub Pop,Tom Zimpleman,15.02.2011
http://dustedmagazine.com/reviews/1178,The USA is a Monster,Citizens of the Chronic,Infrasound,Mason Jones,11.12.2003
http://dustedmagazine.com/reviews/3174,The USA is a Monster,Sunset at the End of the Industrial Age,Load,Mason Jones,09.10.2006
http://dustedmagazine.com/reviews/1149,The USA is a Monster,Tasheyana Compost,Load,A.A. Davidson,13.11.2003
http://dustedmagazine.com/reviews/2535,The USA is a Monster,Wohaw,Load,Doug Mosurock,15.11.2005
http://dustedmagazine.com/reviews/6500,The UV Race,Homo,In the Red,Jennifer Kelly,15.06.2011
http://dustedmagazine.com/reviews/4487,The Uglysuit,The Uglysuit,Quarterstick,Tom Zimpleman,15.08.2008
http://dustedmagazine.com/reviews/1009,The Unicorns,Who Will Cut Our Hair When We're Gone?,Alien8,Scott Stevens,24.11.2003
http://dustedmagazine.com/reviews/1637,The United States of America,The United States of America,Sundazed,Mark Hamilton,26.08.2004
http://dustedmagazine.com/reviews/5072,The Units,History of the Units,Community Library,Mike Lupica,26.06.2009
http://dustedmagazine.com/reviews/501,The Vacuum Boys,Songs from the Sea of Love,Fire Inc.,Wilson Neate,11.12.2002
http://dustedmagazine.com/reviews/867,The Vandermark 5,Airports for Light,Atavistic,Jason Bivins,14.07.2003
http://dustedmagazine.com/reviews/4099,The Vandermark 5,Beat Reader,Atavistic,John Eyles,13.02.2008
http://dustedmagazine.com/reviews/4982,The Vaselines,Enter the Vaselines,Sub Pop,Michael Crumsho,08.05.2009
http://dustedmagazine.com/reviews/5943,The Vaselines,Sex With an X,Sub Pop,Jennifer Kelly,16.09.2010
http://dustedmagazine.com/reviews/3331,The Veils,Nux Vomica,Rough Trade / World's Fair,Doug Mosurock,22.01.2007
http://dustedmagazine.com/reviews/4919,The Veils,Sun Gangs,Rough Trade,Ben Donnelly,10.04.2009
http://dustedmagazine.com/reviews/6206,The Veils,Troubles of the Brain,Pitch Beast,Ben Donnelly,26.01.2011
http://dustedmagazine.com/reviews/5202,The Very Best,Warm Heart of Africa,Green Owl,Ben Yaster,24.08.2009
http://dustedmagazine.com/reviews/4709,The Volcano Suns,The Bright Orange Years / All-Night Lotus Party,Merge,Jennifer Kelly,22.01.2009
http://dustedmagazine.com/reviews/4374,The Walker Brothers,Take It Easy With the Walker Brothers,Water,Emerson Dameron,23.06.2008
http://dustedmagazine.com/reviews/424,The Walkmen,Bows + Arrows,Record Collection,Ronnie Saha,20.04.2004
http://dustedmagazine.com/reviews/5960,The Walkmen,Lisbon,Fat Possum,Tobias Carroll,15.09.2010
http://dustedmagazine.com/reviews/4504,The Walkmen,You & Me,Gigantic,Patrick Masterson,29.08.2008
http://dustedmagazine.com/reviews/6610,The War on Drugs,Slave Ambient,Secretly Canadian,Tobias Carroll,17.08.2011
http://dustedmagazine.com/reviews/539,The Warlocks,Phoenix,Birdman,Ethan Covey,15.01.2003
http://dustedmagazine.com/reviews/2361,The Warlocks,Surgery,Mute,Anna Bond,25.08.2005
http://dustedmagazine.com/reviews/5725,The Wave Pictures,Instant Coffee Baby / If You Leave It Alone,Moshi Moshi,Jennifer Kelly,20.05.2010
http://dustedmagazine.com/reviews/6012,The Weird Weeds,Help Me Name Melody,Autobus,Charlie Wilmoth,08.10.2010
http://dustedmagazine.com/reviews/2059,The Weird Weeds,Hold Me,Edition Manifold,Kevin Adickes,20.04.2005
http://dustedmagazine.com/reviews/3213,The Weird Weeds,Weird Feelings,Sounds Are Active,Charlie Wilmoth,23.10.2006
http://dustedmagazine.com/reviews/3652,The White Stripes,Icky Thump,Warner Brothers,Ben Donnelly,18.06.2007
http://dustedmagazine.com/reviews/4894,The Whitest Boy Alive,Rules,Bubbles,Daniel Levin Becker,31.03.2009
http://dustedmagazine.com/reviews/4222,The Whitsundays,The Whitsundays,Friendly Fire,Matthew A. Stern,15.04.2008
http://dustedmagazine.com/reviews/3667,The Wild Magnolias,They Call Us Wild,Sunnyside,John Eyles,26.06.2007
http://dustedmagazine.com/reviews/4992,The Wooden Birds,Magnolia,Barsuk,Talya Cooper,14.05.2009
http://dustedmagazine.com/reviews/6573,The Wooden Birds,Two Matchsticks,Barsuk,Andrew Beckerman,04.08.2011
http://dustedmagazine.com/reviews/2175,The Works,The Works,Subliminal Sounds,Matthew Wuethrich,22.05.2005
http://dustedmagazine.com/reviews/764,The Yeah Yeah Yeahs,Fever To Tell,Interscope,Jason Dungan,23.05.2003
http://dustedmagazine.com/reviews/4917,The Yeah Yeah Yeahs,Its Blitz,Interscope,Emerson Dameron,06.04.2009
http://dustedmagazine.com/reviews/605,The Young Gods,Second Nature,Ipecac,Mason Jones,09.04.2003
http://dustedmagazine.com/reviews/3812,The Young Gods,Super Ready/Fragmente,Ipecac,Adam MacGregor,14.09.2007
http://dustedmagazine.com/reviews/3538,The Zincs,Black Pompadour,Thrill Jockey,Tom Zimpleman,30.04.2007
http://dustedmagazine.com/reviews/2231,The Zincs,Dimmer,Thrill Jockey,Daniel Levin Becker,21.06.2005
http://dustedmagazine.com/reviews/5304,The xx,xx,XL,Brandon Bussolini,07.10.2009
http://dustedmagazine.com/reviews/6609,Thee Oh Sees,Castlemania,In the Red,Jennifer Kelly,10.08.2011
http://dustedmagazine.com/reviews/4954,Thee Oh Sees,Help,In the Red,Ben Donnelly,27.04.2009
http://dustedmagazine.com/reviews/6072,Thee Oh Sees,Warm Slime,In the Red,Jacob Kaplan,04.01.2011
http://dustedmagazine.com/reviews/1447,Thee Silver Mountain Reveries,Pretty Little Lightning Paw,Constellation,I Khider,02.06.2004
http://dustedmagazine.com/reviews/1001,Thee Silver Mt. Zion Memorial Orchestra & Tra-La-La Band,"""This Is Our Punk-Rock,"" Thee Rusted Satellites Gather + Sing,",Constellation,Daniel Levin Becker,22.09.2003
http://dustedmagazine.com/reviews/4157,Thee Silver Mt. Zion Memorial Orchestra & Tra-La-La Band,13 Blues For Thirteen Moons,Constellation,Brandon Kreitler,18.03.2008
http://dustedmagazine.com/reviews/2062,Thee Silver Mt. Zion Memorial Orchestra & Tra-La-La Band,Horses in the Sky,Constellation,Marc Medwin,31.03.2005
http://dustedmagazine.com/reviews/5511,Thee Silver Mt. Zion Memorial Orchestra,Kollaps Tradixionales,Constellation,Tobias Carroll,10.02.2010
http://dustedmagazine.com/reviews/5319,Themselves,CrownsDown,Anticon,Ben Yaster,16.10.2009
http://dustedmagazine.com/reviews/550,Themselves,The No Music,Anticon,Daniel Thomas-Glass,27.01.2003
http://dustedmagazine.com/reviews/448,Theoretical Girls,Theoretical Record,Acute,Mark Hamilton,11.11.2002
http://dustedmagazine.com/reviews/323,Thermo,Touring Inferno!,Inoxia,Mason Jones,29.08.2002
http://dustedmagazine.com/reviews/4944,These Are Powers,All Aboard Future,Dead Oceans,Ben Tausig,20.04.2009
http://dustedmagazine.com/reviews/4292,These Are Powers,Taro Tarot,Hoss,Talya Cooper,28.05.2008
http://dustedmagazine.com/reviews/4163,These New Puritans,Beat Pyramid,Domino,Daniel Levin Becker,10.03.2008
http://dustedmagazine.com/reviews/5567,These New Puritans,Hidden,Domino,Daniel Levin Becker,03.03.2010
http://dustedmagazine.com/reviews/4197,These United States,A Picture of the Three of Us at the Gate to the Garden of Eden,United Interests,Daniel Levin Becker,25.03.2008
http://dustedmagazine.com/reviews/5004,These Wonderful Evils,Parade Room,Sparrows & Wires,Michael Ardaiolo,22.05.2009
http://dustedmagazine.com/reviews/405,Thievery Corporation,The Richest Man In Babylon,ESL,Emerson Dameron,28.10.2002
http://dustedmagazine.com/reviews/3201,Thighpaulsandra,The Lepore Extrusion,Brainwashed,Scott McKeating,17.10.2006
http://dustedmagazine.com/reviews/75,This Heat,Deceit,These,Sam Frank,31.03.2002
http://dustedmagazine.com/reviews/5934,Thomas Ankersmit,Live in Utrecht,Ash International,Adam Strohm,02.09.2010
http://dustedmagazine.com/reviews/1653,Thomas Belhom,Remedios,Ici D'ailleurs,Michael Cramer,14.09.2004
http://dustedmagazine.com/reviews/1528,Thomas Brinkmann,Tokyo + 1,max.Ernst,Jon Dale,08.07.2004
http://dustedmagazine.com/reviews/4151,Thomas Brinkmann,When Horses Die...,max.Ernst,Brandon Bussolini,12.03.2008
http://dustedmagazine.com/reviews/4234,Thomas Buckner,New Music for Baritone & Chamber Ensemble,Mutable,Brandon Bussolini,13.05.2008
http://dustedmagazine.com/reviews/4264,Thomas Dutronc,Comme un Manouche Sans Guitare,Universal France,Nick Cuce',21.05.2008
http://dustedmagazine.com/reviews/3985,Thomas Fehlmann,Honigpumpe,Kompakt,Bernardo Rondeau,28.11.2007
http://dustedmagazine.com/reviews/763,Thomas Fehlmann,Visions of Blah,Kompakt,Elliott Brennan,21.05.2003
http://dustedmagazine.com/reviews/5298,Thomas Function,In the Valley of Sickness,Fat Possum,Evan Hanlon,12.10.2009
http://dustedmagazine.com/reviews/5932,Thomas Köner,Nunatak  Teimo  Permafrost,Type,Bill Meyer,01.09.2010
http://dustedmagazine.com/reviews/794,Thomas Köner,Zyklop,Mille Plateaux,Michael Crumsho,19.06.2003
http://dustedmagazine.com/reviews/1506,Thomas Köner,nuuk,Mille Plateaux,Casey Rae-Hunter,25.07.2004
http://dustedmagazine.com/reviews/4949,Thomas Mapfumo,Hokoyo! / Gwindingwi Rine Shumba,Water,Richard Miller,23.04.2009
http://dustedmagazine.com/reviews/2507,Thomas Mapfumo,Spirits to Bite Our Ears: The Singles Collection 1977-1986,DBK Works,Kevin Macneil Brown,06.11.2005
http://dustedmagazine.com/reviews/2812,Thralldom,A Shaman Steering the Vessel of Vastness,Profound Lore,Stewart Voegtlin,09.04.2006
http://dustedmagazine.com/reviews/2665,Three Forks,Seven Layer Ape,United Fairy Moons,Spencer Grady,06.02.2006
http://dustedmagazine.com/reviews/6815,Throbbing Gristle,20 Jazz Funk Greats,Industrial,Mason Jones,15.11.2011
http://dustedmagazine.com/reviews/5925,Throbbing Gristle,Gristleism,Industrial,Doug Mosurock,27.08.2010
http://dustedmagazine.com/reviews/1385,Throbbing Gristle,Mutant Throbbing Gristle,Mute,Mason Jones,21.04.2004
http://dustedmagazine.com/reviews/2404,Thrones,"Day Late, Dollar Short",Southern Lord,Stephen Sowley,12.09.2005
http://dustedmagazine.com/reviews/1367,Thuja,All Strange Beasts of the Past,Emperor Jones,I Khider,12.04.2004
http://dustedmagazine.com/reviews/2316,Thuja,Pine Cone Temples,Strange Attractors Audio House,Michael Crumsho,01.08.2005
http://dustedmagazine.com/reviews/6659,Thundercat,The Golden Age of the Apocalypse,Brainfeeder,Daniel Martin-McCormick,30.08.2011
http://dustedmagazine.com/reviews/6461,Thurston Moore,Demolished Thoughts,Matador,Logan K. Young,23.05.2011
http://dustedmagazine.com/reviews/3335,Thurston Moore,Flipped Out Bride,Blossoming Noise,Emerson Dameron,22.01.2007
http://dustedmagazine.com/reviews/3844,Thurston Moore,Trees Outside the Academy,Ecstatic Peace!,Adam Strohm,20.09.2007
http://dustedmagazine.com/reviews/5309,Tickley Feather,Hors dOeuvres,Paw Tracks,Brad LaBonte,19.10.2009
http://dustedmagazine.com/reviews/4262,Tickley Feather,Tickley Feather,Paw Tracks,Brad LaBonte,29.04.2008
http://dustedmagazine.com/reviews/1689,Tidszon,Unsk,Creative Sources,Jason Bivins,20.09.2004
http://dustedmagazine.com/reviews/2099,Tiefschwarz,Misch Masch,Fine,Bernardo Rondeau,22.04.2005
http://dustedmagazine.com/reviews/3145,Tiermes,Malahvia,Saaren Levy,Stewart Voegtlin,24.09.2006
http://dustedmagazine.com/reviews/1656,Tift Merritt,Tambourine,Lost Highway,Nathan Hogan,29.08.2004
http://dustedmagazine.com/reviews/6596,Tig Notaro,Good One,Secretly Canadian,Andrew Beckerman,03.08.2011
http://dustedmagazine.com/reviews/6557,Tiger & Woods,Through the Green,Running Back,Brandon Bussolini,15.07.2011
http://dustedmagazine.com/reviews/3656,Tigersmilk,Android Love Cry,Family Vineyard,Matthew Wuethrich,02.07.2007
http://dustedmagazine.com/reviews/2010,Tigersmilk,From the Bottle,Family Vineyard,Matthew Wuethrich,14.03.2005
http://dustedmagazine.com/reviews/633,Tigersmilk,Tigersmilk,Family Vineyard,Charlie Wilmoth,08.04.2003
http://dustedmagazine.com/reviews/6251,Tilbury & Duch & Davies,Cornelius Cardew Works 1960-70,+3dB,Bill Meyer,25.02.2011
http://dustedmagazine.com/reviews/146,Tim Barnes,All Acoustics,Quakebasket,Daniel Dineen,22.04.2002
http://dustedmagazine.com/reviews/1095,Tim Berne,The Sublime And,Thirsty Ear,Jason Bivins,02.11.2003
